plate_id,route,part_type,has_bevel,timestamp,station,action,duration
14,N2_LARGE_BEVEL,LARGE_PART,True,238.24999616922747,Crane_人工坡口_to_成品区,finish,3.0
14,N2_LARGE_BEVEL,LARGE_PART,True,238.24999616922747,大部材成品放置区,enter,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,238.24999616922747,大部材成品放置区,leave,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,222.15357728552124,N5切割机,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,234.35327721142204,N5切割机,finish,12.199699925900807
15,N5_LARGE_BEVEL,LARGE_PART,True,234.35327721142204,N5分拣,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,236.35327721142204,N5分拣,finish,2.0
15,N5_LARGE_BEVEL,LARGE_PART,True,236.35327721142204,胎架上打磨,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,236.74068818916203,胎架上打磨,finish,0.3874109777399802
15,N5_LARGE_BEVEL,LARGE_PART,True,236.74068818916203,Crane_胎架_to_人工坡口,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,239.74068818916203,Crane_胎架_to_人工坡口,finish,3.0
15,N5_LARGE_BEVEL,LARGE_PART,True,239.74068818916203,大部材人工坡口加工区,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,240.88997996860022,大部材人工坡口加工区,finish,1.1492917794381872
15,N5_LARGE_BEVEL,LARGE_PART,True,240.88997996860022,Crane_人工坡口_to_成品区,start,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,243.88997996860022,Crane_人工坡口_to_成品区,finish,3.0
15,N5_LARGE_BEVEL,LARGE_PART,True,243.88997996860022,大部材成品放置区,enter,0.0
15,N5_LARGE_BEVEL,LARGE_PART,True,243.88997996860022,大部材成品放置区,leave,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,253.93930912596812,N2切割机,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,261.71451110401995,N2切割机,finish,7.775201978051826
16,N2_LARGE_BEVEL,LARGE_PART,True,261.71451110401995,N2分拣,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,263.71451110401995,N2分拣,finish,2.0
16,N2_LARGE_BEVEL,LARGE_PART,True,263.71451110401995,胎架上打磨,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,264.7501904878441,胎架上打磨,finish,1.0356793838241973
16,N2_LARGE_BEVEL,LARGE_PART,True,264.7501904878441,Crane_胎架_to_人工坡口,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,267.7501904878441,Crane_胎架_to_人工坡口,finish,3.0
16,N2_LARGE_BEVEL,LARGE_PART,True,267.7501904878441,大部材人工坡口加工区,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,268.3870936191158,大部材人工坡口加工区,finish,0.6369031312716443
16,N2_LARGE_BEVEL,LARGE_PART,True,268.3870936191158,Crane_人工坡口_to_成品区,start,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,271.3870936191158,Crane_人工坡口_to_成品区,finish,3.0
16,N2_LARGE_BEVEL,LARGE_PART,True,271.3870936191158,大部材成品放置区,enter,0.0
16,N2_LARGE_BEVEL,LARGE_PART,True,271.3870936191158,大部材成品放置区,leave,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,261.71451110401995,N2切割机,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,278.17388321590903,N2切割机,finish,16.45937211188908
17,N2_LARGE_BEVEL,LARGE_PART,True,278.17388321590903,N2分拣,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,280.17388321590903,N2分拣,finish,2.0
17,N2_LARGE_BEVEL,LARGE_PART,True,280.17388321590903,胎架上打磨,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,280.42759363587834,胎架上打磨,finish,0.2537104199693187
17,N2_LARGE_BEVEL,LARGE_PART,True,280.42759363587834,Crane_胎架_to_人工坡口,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,283.42759363587834,Crane_胎架_to_人工坡口,finish,3.0
17,N2_LARGE_BEVEL,LARGE_PART,True,283.42759363587834,大部材人工坡口加工区,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,284.8013527276034,大部材人工坡口加工区,finish,1.3737590917250506
17,N2_LARGE_BEVEL,LARGE_PART,True,284.8013527276034,Crane_人工坡口_to_成品区,start,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,287.8013527276034,Crane_人工坡口_to_成品区,finish,3.0
17,N2_LARGE_BEVEL,LARGE_PART,True,287.8013527276034,大部材成品放置区,enter,0.0
17,N2_LARGE_BEVEL,LARGE_PART,True,287.8013527276034,大部材成品放置区,leave,0.0
18,UNKNOWN,LARGE_PART,True,266.5385013434613,N5切割机,start,0.0
18,UNKNOWN,LARGE_PART,True,274.60753306565135,N5切割机,finish,8.069031722190088
18,UNKNOWN,LARGE_PART,True,274.60753306565135,N5分拣,start,0.0
18,UNKNOWN,LARGE_PART,True,276.60753306565135,N5分拣,finish,2.0
18,UNKNOWN,LARGE_PART,True,276.60753306565135,GantryManual_N5剩余,start,0.0
18,UNKNOWN,LARGE_PART,True,296.60753306565135,GantryManual_N5剩余,finish,20.0
18,UNKNOWN,LARGE_PART,True,296.60753306565135,AGV_利材箱_to_利材堆场,start,0.0
18,UNKNOWN,LARGE_PART,True,298.27419973231804,AGV_利材箱_to_利材堆场,finish,1.6666666666666667
19,N2_LARGE_BEVEL,LARGE_PART,True,309.3860027521105,N2切割机,start,0.0
19,N2_LARGE_BEVEL,LARGE_PART,True,319.62281494623164,N2切割机,finish,10.236812194121125
19,N2_LARGE_BEVEL,LARGE_PART,True,319.62281494623164,N2分拣,start,0.0
19,N2_LARGE_BEVEL,LARGE_PART,True,321.62281494623164,N2分拣,finish,2.0
19,N2_LARGE_BEVEL,LARGE_PART,True,321.62281494623164,胎架上打磨,start,0.0
19,N2_LARGE_BEVEL,LARGE_PART,True,321.86071614397594,胎架上打磨,finish,0.23790119774431182
19,N2_LARGE_BEVEL,LARGE_PART,True,321.86071614397594,Crane_胎架_to_人工坡口,start,0.0
